0.1302	16.18
0.1303	16.18
0.1304	16.18
0.1305	16.14
0.1306	16.18
0.1307	16.09
0.1308	16.00
0.1309	16.14
0.131	16.04
0.1311	16.09
0.1312	16.14
0.1313	16.18
0.1314	16.00
0.1315	16.09
0.1316	16.14
0.1317	16.14
0.1318	16.14
0.1319	16.14
0.132	16.18
0.1321	16.09
0.1322	16.09
0.1323	16.14
0.1324	16.09
0.1325	16.09
0.1326	16.09
0.1327	16.23
0.1328	16.18
0.1329	16.14
0.133	16.28
0.1331	16.28
0.1332	16.23
0.1333	16.18
0.1334	16.14
0.1335	16.23
0.1336	16.09
0.1337	16.28
0.1338	16.14
0.1339	16.28
0.134	16.18
0.1341	16.14
0.1342	16.14
0.1343	16.04
0.1344	16.18
0.1345	16.23
0.1346	16.23
0.1347	16.09
0.1348	16.18
0.1349	16.09
0.135	16.09
0.1351	16.04
0.1352	16.23
0.1353	16.23
0.1354	16.14
0.1355	16.28
0.1356	16.18
0.1357	16.14
0.1358	16.09
0.1359	16.14
0.136	16.04
0.1361	16.04
0.1362	16.14
0.1363	16.09
0.1364	16.14
0.1365	16.09
0.1366	15.95
0.1367	16.18
0.1368	16.09
0.1369	16.09
0.137	16.09
0.1371	16.14
0.1372	16.14
0.1373	16.14
0.1374	16.04
0.1375	16.14
0.1376	16.14
0.1377	16.09
0.1378	16.09
0.1379	16.09
0.138	16.28
0.1381	16.18
0.1382	16.09
0.1383	16.18
0.1384	16.23
0.1385	16.09
0.1386	16.09
0.1387	16.00
0.1388	16.04
0.1389	16.09
0.139	16.14
0.1391	15.95
0.1392	16.23
0.1393	16.04
0.1394	16.18
0.1395	15.95
0.1396	16.09
0.1397	16.14
0.1398	16.00
0.1399	16.04
0.14	16.00
0.1401	16.09
0.1402	15.95
0.1403	16.09
0.1404	16.09
0.1405	16.04
0.1406	16.09
0.1407	16.09
0.1408	16.04
0.1409	16.18
0.141	16.00
0.1411	16.04
0.1412	16.14
0.1413	16.14
0.1414	16.14
0.1415	16.00
0.1416	15.95
0.1417	16.18
0.1418	16.09
0.1419	16.14
0.142	16.18
0.1421	16.09
0.1422	16.28
0.1423	16.04
0.1424	16.18
0.1425	16.18
0.1426	16.23
0.1427	16.23
0.1428	16.18
0.1429	16.18
